,origin,destination,startdate,deptime,arrtime,stops,duration,layovers,airline,currency,price,url
301,HEL,LON,2023-11-30,7:40 am , 4:55 pm,2,11h 15m,400,Norwegian,USD,133,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
302,HEL,LON,2023-11-30,4:00 pm , 5:00 pm,0,3h 00m,0,British Airways,USD,251,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
303,HEL,LON,2023-11-30,4:00 pm , 9:50 pm,1,7h 50m,170,"Finnair, easyJet",USD,142,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
304,HEL,LON,2023-11-30,10:45 am , 7:15 pm,2,10h 30m,190,"Ryanair, British Airways",USD,107,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
305,HEL,LON,2023-11-30,12:45 pm , 5:05 pm,1,6h 20m,85,Lufthansa,USD,179,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
306,HEL,LON,2023-11-30,10:45 am , 6:45 pm,1,10h 00m,275,"Ryanair, British Airways",USD,118,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
307,HEL,LON,2023-11-30,4:00 pm , 10:10 pm,1,8h 10m,180,"Finnair, easyJet",USD,142,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
308,HEL,LON,2023-11-30,7:50 am , 9:10 am,0,3h 20m,0,British Airways,USD,251,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
309,HEL,LON,2023-11-30,10:40 am , 2:50 pm,1,6h 10m,150,"KLM, easyJet",USD,167,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
310,HEL,LON,2023-11-30,7:45 am , 4:35 pm,1,10h 50m,405,"Finnair, Ryanair",USD,110,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
311,HEL,LON,2023-11-30,7:25 am , 5:00 pm,1,11h 35m,465,Scandinavian Airlines,USD,150,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
312,HEL,LON,2023-11-30,1:55 pm , 5:55 pm,1,6h 00m,125,KLM,USD,190,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
313,HEL,LON,2023-11-30,1:15 pm , 8:10 pm,1,8h 55m,295,CitizenPlane,USD,177,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
314,HEL,LON,2023-11-30,12:45 pm , 6:35 pm,1,7h 50m,175,Lufthansa,USD,172,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
315,HEL,LON,2023-11-30,10:45 am , 6:35 pm,2,9h 50m,145,"Ryanair, British Airways",USD,128,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
316,HEL,LON,2023-11-30,4:05 pm , 10:45 pm,1,8h 40m,305,"Finnair, Ryanair",USD,146,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
317,HEL,LON,2023-11-30,1:55 pm , 6:25 pm,1,6h 30m,170,KLM,USD,190,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
318,HEL,LON,2023-11-30,7:05 am , 12:45 pm,1,7h 40m,185,Lufthansa,USD,179,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
319,HEL,LON,2023-11-30,3:45 pm , 9:15 pm,2,7h 30m,170,"Norwegian, easyJet",USD,163,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
320,HEL,LON,2023-11-30,1:55 pm , 7:00 pm,1,7h 05m,205,"KLM, easyJet",USD,152,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
321,HEL,LON,2023-11-30,10:45 am , 6:40 pm,1,9h 55m,285,"Ryanair, ITA Airways",USD,168,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
322,HEL,LON,2023-11-30,1:55 pm , 7:15 pm,1,7h 20m,200,KLM,USD,190,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
323,HEL,LON,2023-11-30,12:45 pm , 7:35 pm,1,8h 50m,235,Lufthansa,USD,172,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
324,HEL,LON,2023-11-30,10:40 am , 4:05 pm,1,7h 25m,210,KLM,USD,190,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
325,HEL,LON,2023-11-30,8:40 am , 6:50 pm,1,12h 10m,500,"airBaltic, British Airways",USD,115,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
326,HEL,LON,2023-11-30,7:40 am , 5:55 pm,1,12h 15m,505,"Norwegian, Scandinavian Airlines",USD,114,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
327,HEL,LON,2023-11-30,1:55 pm , 7:30 pm,1,7h 35m,230,"KLM, easyJet",USD,153,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
328,HEL,LON,2023-11-30,4:00 pm , 8:40 pm,1,6h 40m,115,"Finnair, British Airways",USD,192,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
329,HEL,LON,2023-11-30,8:15 am , 2:50 pm,1,8h 35m,290,"Finnair, easyJet",USD,163,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
330,HEL,LON,2023-11-30,6:30 am , 1:35 pm,1,9h 05m,315,"Scandinavian Airlines, British Airways",USD,165,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
331,HEL,LON,2023-11-30,7:05 am , 3:20 pm,1,10h 15m,390,"Finnair, Ryanair",USD,145,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
332,HEL,LON,2023-11-30,10:45 am , 8:40 pm,2,11h 55m,280,"Ryanair, British Airways",USD,123,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
333,HEL,LON,2023-11-30,7:25 am , 12:20 pm,1,6h 55m,190,CitizenPlane,USD,224,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
334,HEL,LON,2023-11-30,4:00 pm , 9:35 pm,1,7h 35m,165,"Finnair, British Airways",USD,187,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
335,HEL,LON,2023-11-30,1:15 pm , 9:15 pm,2,10h 00m,320,"Scandinavian Airlines, easyJet",USD,152,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
336,HEL,LON,2023-11-30,1:30 pm , 9:20 pm,1,9h 50m,365,Scandinavian Airlines,USD,175,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
337,HEL,LON,2023-11-30,10:45 am , 9:35 pm,2,12h 50m,330,"Ryanair, British Airways",USD,119,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
338,HEL,LON,2023-11-30,7:05 am , 2:45 pm,1,9h 40m,305,Lufthansa,USD,179,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
339,HEL,LON,2023-11-30,2:00 pm , 5:05 pm,1,5h 05m,45,Lufthansa,USD,238,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
340,HEL,LON,2023-11-30,9:20 pm , 7:10 am+1,2,11h 50m,426,"airBaltic, Wizz Air",USD,150,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
341,HEL,LON,2023-11-30,6:30 am , 1:00 pm,2,8h 30m,190,SWISS,USD,230,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
342,HEL,LON,2023-11-30,10:15 am , 4:20 pm,1,8h 05m,265,CitizenPlane,USD,227,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
343,HEL,LON,2023-11-30,7:00 am , 3:50 pm,1,10h 50m,360,Lufthansa,USD,179,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
344,HEL,LON,2023-11-30,8:40 am , 5:30 pm,2,10h 50m,305,"airBaltic, British Airways",USD,162,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
345,HEL,LON,2023-11-30,8:00 am , 5:20 pm,1,11h 20m,370,"Finnair, easyJet",USD,159,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
346,HEL,LON,2023-11-30,6:30 am , 4:20 pm,2,11h 50m,380,SWISS,USD,198,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
347,HEL,LON,2023-11-30,8:40 am , 6:35 pm,2,11h 55m,365,"airBaltic, British Airways",USD,156,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
348,HEL,LON,2023-11-30,1:30 pm , 5:40 pm,2,6h 10m,85,Lufthansa,USD,275,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
349,HEL,LON,2023-11-30,5:20 am , 1:35 pm,2,10h 15m,340,"airBaltic, British Airways",USD,159,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
350,HEL,LON,2023-11-30,7:30 am , 2:30 pm,1,9h 00m,300,CitizenPlane,USD,233,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
351,HEL,LON,2023-11-30,6:30 am , 5:05 pm,2,12h 35m,435,SWISS,USD,198,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
352,HEL,LON,2023-11-30,8:15 am , 1:20 pm,1,7h 05m,195,CitizenPlane,USD,257,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
353,HEL,LON,2023-11-30,6:30 am , 4:15 pm,2,11h 45m,440,"Scandinavian Airlines, easyJet",USD,162,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
354,HEL,LON,2023-11-30,7:05 am , 4:40 pm,1,11h 35m,440,Lufthansa,USD,186,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
355,HEL,LON,2023-11-30,6:30 am , 2:45 pm,2,10h 15m,315,Lufthansa,USD,230,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
356,HEL,LON,2023-11-30,7:05 am , 5:05 pm,1,12h 00m,460,Lufthansa,USD,186,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
357,HEL,LON,2023-11-30,7:25 am , 5:05 pm,2,11h 40m,370,Lufthansa,USD,217,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
358,HEL,LON,2023-11-30,5:20 am , 1:20 pm,2,10h 00m,325,"airBaltic, easyJet",USD,175,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
359,HEL,LON,2023-11-30,6:30 am , 3:45 pm,2,11h 15m,375,Lufthansa,USD,230,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
360,HEL,LON,2023-11-30,6:30 am , 10:30 am,1,6h 00m,65,Air France,USD,298,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
361,HEL,LON,2023-11-30,2:00 pm , 5:45 pm,1,5h 45m,70,Lufthansa,USD,274,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
362,HEL,LON,2023-11-30,1:30 pm , 7:30 pm,1,8h 00m,260,CitizenPlane,USD,268,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
363,HEL,LON,2023-11-30,7:25 am , 5:40 pm,2,12h 15m,445,Lufthansa,USD,224,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
364,HEL,LON,2023-11-30,6:30 am , 4:20 pm,2,11h 50m,390,SWISS,USD,230,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
365,HEL,LON,2023-11-30,4:20 pm , 9:15 pm,1,6h 55m,185,CitizenPlane,USD,284,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
366,HEL,LON,2023-11-30,10:15 am , 5:50 pm,2,9h 35m,255,SWISS,USD,259,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
367,HEL,LON,2023-11-30,6:30 am , 4:40 pm,2,12h 10m,450,Lufthansa,USD,230,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
368,HEL,LON,2023-11-30,6:30 am , 4:40 pm,2,12h 10m,445,Lufthansa,USD,230,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
369,HEL,LON,2023-11-30,6:30 am , 4:40 pm,2,12h 10m,450,Lufthansa,USD,230,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
370,HEL,LON,2023-11-30,2:45 pm , 10:10 pm,1,9h 25m,80,Pegasus Airlines,USD,267,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
371,HEL,LON,2023-11-30,6:30 am , 4:45 pm,2,12h 15m,435,Lufthansa,USD,230,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
372,HEL,LON,2023-11-30,6:30 am , 4:45 pm,2,12h 15m,435,Lufthansa,USD,230,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
373,HEL,LON,2023-11-30,1:30 pm , 6:45 pm,2,7h 15m,130,Lufthansa,USD,293,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
374,HEL,LON,2023-11-30,12:45 pm , 9:00 pm,1,10h 15m,320,Lufthansa,USD,229,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
375,HEL,LON,2023-11-30,2:00 pm , 6:45 pm,1,6h 45m,130,Lufthansa,USD,274,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
376,HEL,LON,2023-11-30,1:30 pm , 9:40 pm,2,10h 10m,295,SWISS,USD,259,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
377,HEL,LON,2023-11-30,1:30 pm , 7:35 pm,2,8h 05m,160,Lufthansa,USD,287,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
378,HEL,LON,2023-11-30,7:05 am , 5:05 pm,2,12h 00m,420,Brussels Airlines,USD,211,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
379,HEL,LON,2023-11-30,7:05 am , 5:05 pm,2,12h 00m,420,Brussels Airlines,USD,211,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
380,HEL,LON,2023-11-30,4:25 pm , 10:55 pm,2,8h 30m,180,Lufthansa,USD,287,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
381,HEL,LON,2023-11-30,7:05 am , 3:45 pm,1,10h 40m,365,Lufthansa,USD,236,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
382,HEL,LON,2023-11-30,10:15 am , 5:05 pm,2,8h 50m,205,Lufthansa,USD,287,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
383,HEL,LON,2023-11-30,1:30 pm , 9:00 pm,2,9h 30m,245,Lufthansa,USD,287,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
384,HEL,LON,2023-11-30,5:40 pm , 9:25 pm,1,5h 45m,60,Air France,USD,339,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
385,HEL,LON,2023-11-30,7:00 am , 5:05 pm,1,12h 05m,435,Lufthansa,USD,230,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
386,HEL,LON,2023-11-30,1:30 pm , 8:45 pm,2,9h 15m,250,Lufthansa,USD,293,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
387,HEL,LON,2023-11-30,12:45 pm , 10:55 pm,1,12h 10m,435,Lufthansa,USD,230,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
388,HEL,LON,2023-11-30,7:05 am , 4:45 pm,1,11h 40m,425,Lufthansa,USD,236,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
389,HEL,LON,2023-11-30,2:00 pm , 8:45 pm,1,8h 45m,250,Lufthansa,USD,274,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
390,HEL,LON,2023-11-30,10:15 am , 5:40 pm,2,9h 25m,280,Lufthansa,USD,293,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
391,HEL,LON,2023-11-30,8:10 am , 1:05 pm,1,6h 55m,170,British Airways,USD,329,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
392,HEL,LON,2023-11-30,5:40 pm , 10:15 pm,1,6h 35m,120,Lufthansa,USD,306,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
393,HEL,LON,2023-11-30,10:15 am , 6:35 pm,2,10h 20m,295,Lufthansa,USD,287,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
394,HEL,LON,2023-11-30,7:05 am , 5:45 pm,1,12h 40m,485,Lufthansa,USD,236,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
395,HEL,LON,2023-11-30,10:15 am , 6:45 pm,2,10h 30m,325,Lufthansa,USD,293,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
396,HEL,LON,2023-11-30,1:30 pm , 10:15 pm,2,10h 45m,340,Lufthansa,USD,293,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
397,HEL,LON,2023-11-30,10:15 am , 7:35 pm,2,11h 20m,355,Lufthansa,USD,287,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
398,HEL,LON,2023-11-30,10:15 am , 7:35 pm,2,11h 20m,355,Lufthansa,USD,287,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
399,HEL,LON,2023-11-30,1:30 pm , 10:55 pm,2,11h 25m,360,Lufthansa,USD,287,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
400,HEL,LON,2023-11-30,2:00 pm , 10:15 pm,1,10h 15m,340,Lufthansa,USD,306,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
401,HEL,LON,2023-11-30,6:30 am , 5:05 pm,2,12h 35m,445,SWISS,USD,247,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
402,HEL,LON,2023-11-30,8:10 am , 4:10 pm,1,10h 00m,350,British Airways,USD,316,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
403,HEL,LON,2023-11-30,10:15 am , 9:00 pm,2,12h 45m,440,Lufthansa,USD,287,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
404,HEL,LON,2023-11-30,10:15 am , 8:45 pm,2,12h 30m,445,Lufthansa,USD,293,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
405,HEL,LON,2023-11-30,12:45 pm , 6:45 pm,2,8h 00m,140,Lufthansa,USD,329,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
406,HEL,LON,2023-11-30,7:40 am , 5:15 pm,2,11h 35m,235,Iberia,USD,287,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
407,HEL,LON,2023-11-30,8:10 am , 6:10 pm,1,12h 00m,475,British Airways,USD,327,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
408,HEL,LON,2023-11-30,7:00 am , 1:00 pm,1,8h 00m,190,Lufthansa,USD,348,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
409,HEL,LON,2023-11-30,7:00 am , 2:45 pm,2,9h 45m,250,Lufthansa,USD,329,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
410,HEL,LON,2023-11-30,7:00 am , 2:45 pm,2,9h 45m,250,Lufthansa,USD,329,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
411,HEL,LON,2023-11-30,11:40 pm , 9:20 am+1,1,11h 40m,455,CitizenPlane,USD,310,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
412,HEL,LON,2023-11-30,12:45 pm , 8:45 pm,2,10h 00m,260,Lufthansa,USD,329,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
413,HEL,LON,2023-11-30,12:45 pm , 8:45 pm,2,10h 00m,260,Lufthansa,USD,329,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
414,HEL,LON,2023-11-30,2:00 pm , 5:40 pm,1,5h 40m,85,Lufthansa,USD,386,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
415,HEL,LON,2023-11-30,11:40 pm , 8:35 am+1,1,10h 55m,425,CitizenPlane,USD,322,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
416,HEL,LON,2023-11-30,4:00 pm , 8:30 pm,1,6h 30m,150,British Airways,USD,408,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
417,HEL,LON,2023-11-30,7:40 am , 6:15 pm,2,12h 35m,285,Iberia,USD,306,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
418,HEL,LON,2023-11-30,12:30 pm , 9:35 pm,1,11h 05m,200,TAP AIR PORTUGAL,USD,363,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
419,HEL,LON,2023-11-30,7:05 am , 5:40 pm,1,12h 35m,500,Lufthansa,USD,357,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
420,HEL,LON,2023-11-30,10:15 am , 6:35 pm,2,10h 20m,305,SWISS,USD,357,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
421,HEL,LON,2023-11-30,7:25 am , 5:45 pm,2,12h 20m,430,Lufthansa,USD,344,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
422,HEL,LON,2023-11-30,12:25 pm , 8:50 pm,1,10h 25m,140,Turkish Airlines,USD,410,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
423,HEL,LON,2023-11-30,12:30 pm , 10:40 pm,1,12h 10m,265,TAP AIR PORTUGAL,USD,363,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
424,HEL,LON,2023-11-30,7:25 am , 2:05 pm,2,8h 40m,165,Austrian Airlines,USD,437,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
425,HEL,LON,2023-11-30,10:15 am , 7:15 pm,2,11h 00m,335,SWISS,USD,421,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
426,HEL,LON,2023-11-30,1:30 pm , 9:40 pm,2,10h 10m,270,Austrian Airlines,USD,437,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
427,HEL,LON,2023-11-30,7:00 am , 12:45 pm,2,7h 45m,130,Lufthansa,USD,449,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
428,HEL,LON,2023-11-30,10:15 am , 8:45 pm,2,12h 30m,445,Lufthansa,USD,394,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
429,HEL,LON,2023-11-30,12:45 pm , 6:45 pm,2,8h 00m,150,Lufthansa,USD,464,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
430,HEL,LON,2023-11-30,7:25 am , 5:05 pm,2,11h 40m,405,Lufthansa,USD,461,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
431,HEL,LON,2023-11-30,12:25 pm , 10:15 pm,1,11h 50m,225,Turkish Airlines,USD,517,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
432,HEL,LON,2023-11-30,4:20 pm , 9:57 am+1,2,19h 37m,777,"CitizenPlane, Eurostar",USD,400,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
433,HEL,LON,2023-11-30,1:35 pm , 10:10 pm,2,10h 35m,200,Iberia,USD,571,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
434,HEL,LON,2023-11-30,7:45 am , 6:15 pm,2,12h 30m,265,Iberia,USD,638,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
435,HEL,LON,2023-11-30,1:30 pm , 6:30 pm,2,7h 00m,145,Scandinavian Airlines,USD,691,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
436,HEL,LON,2023-11-30,10:15 am , 4:00 pm,2,7h 45m,200,Scandinavian Airlines,USD,702,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
437,HEL,LON,2023-11-30,1:30 pm , 7:30 pm,2,8h 00m,215,Scandinavian Airlines,USD,702,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
438,HEL,LON,2023-11-30,1:30 pm , 7:30 pm,2,8h 00m,215,Scandinavian Airlines,USD,702,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
439,HEL,LON,2023-11-30,1:15 pm , 7:30 pm,2,8h 15m,205,Scandinavian Airlines,USD,724,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
440,HEL,LON,2023-11-30,1:15 pm , 7:30 pm,2,8h 15m,200,Scandinavian Airlines,USD,724,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
441,HEL,LON,2023-11-30,12:45 pm , 6:40 pm,2,7h 55m,95,Austrian Airlines,USD,762,https://www.momondo.com/flight-search/HEL-LON/2023-11-30?sort=bestflight_a
442,HEL,LON,2023-11-30,10:10 PM,11:20 PM,0,3 hr 10 min,0,Ryanair,USD,28,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
443,HEL,LON,2023-11-30,9:10 AM,10:20 AM,0,3 hr 10 min,0,Norwegian,USD,67,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
444,HEL,LON,2023-11-30,2:00 PM,3:15 PM,0,3 hr 15 min,0,"Finnair, British Airways",USD,135,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
445,HEL,LON,2023-11-30,5:20 AM,4:45 PM,1,13 hr 25 min,565,Air Baltic,USD,94,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
446,HEL,LON,2023-11-30,8:40 AM,4:45 PM,1,10 hr 5 min,365,Air Baltic,USD,94,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
