,origin,destination,startdate,deptime,arrtime,stops,duration,layovers,airline,currency,price,url
0,HEL,LON,2023-11-30,10:10 PM,11:20 PM,0,3 hr 10 min,0,Ryanair,USD,28,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
1,HEL,LON,2023-11-30,9:10 AM,10:20 AM,0,3 hr 10 min,0,Norwegian,USD,67,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
2,HEL,LON,2023-11-30,2:00 PM,3:15 PM,0,3 hr 15 min,0,"Finnair, British Airways",USD,135,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
3,HEL,LON,2023-11-30,5:20 AM,4:45 PM,1,13 hr 25 min,565,Air Baltic,USD,94,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
4,HEL,LON,2023-11-30,8:40 AM,4:45 PM,1,10 hr 5 min,365,Air Baltic,USD,94,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
5,HEL,LON,2023-11-30,3:30 PM,4:45 PM+1,1,27 hr 15 min,1395,Air Baltic,USD,94,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
6,HEL,LON,2023-11-30,9:20 PM,4:45 PM+1,1,21 hr 25 min,1045,Air Baltic,USD,94,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
7,HEL,LON,2023-11-30,1:15 PM,4:25 PM,1,5 hr 10 min,70,Scandinavian Airlines,USD,104,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
8,HEL,LON,2023-11-30,1:15 PM,6:30 PM,1,7 hr 15 min,190,"Scandinavian Airlines, Operated by Sas Connect",USD,104,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
9,HEL,LON,2023-11-30,5:20 AM,8:40 AM,1,5 hr 20 min,80,Air Baltic,USD,107,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
10,HEL,LON,2023-11-30,4:25 PM,7:55 PM,1,5 hr 30 min,95,"Scandinavian Airlines, Operated by Xfly, Sas Connect",USD,109,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
11,HEL,LON,2023-11-30,4:25 PM,9:20 PM,1,6 hr 55 min,185,"Scandinavian Airlines, Operated by Xfly, Sas Connect",USD,109,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
12,HEL,LON,2023-11-30,3:30 PM,6:50 PM,1,5 hr 20 min,90,"Air Baltic, British Airways",USD,111,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
13,HEL,LON,2023-11-30,8:40 AM,8:40 AM+1,1,26 hr,1320,Air Baltic,USD,112,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
14,HEL,LON,2023-11-30,3:30 PM,8:40 AM+1,1,19 hr 10 min,910,Air Baltic,USD,112,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
15,HEL,LON,2023-11-30,9:20 PM,8:40 AM+1,1,13 hr 20 min,560,Air Baltic,USD,112,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
16,HEL,LON,2023-11-30,7:25 AM,5:55 PM,1,12 hr 30 min,520,"Scandinavian Airlines, Operated by Xfly, Sas Connect",USD,113,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
17,HEL,LON,2023-11-30,7:25 AM,7:55 PM,1,14 hr 30 min,635,"Scandinavian Airlines, Operated by Xfly, Sas Connect",USD,113,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
18,HEL,LON,2023-11-30,7:25 AM,9:20 PM,1,15 hr 55 min,725,"Scandinavian Airlines, Operated by Xfly, Sas Connect",USD,113,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
19,HEL,LON,2023-11-30,6:30 AM,4:00 PM,1,11 hr 30 min,455,"Scandinavian Airlines, Operated by Sas Connect",USD,117,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
20,HEL,LON,2023-11-30,6:30 AM,9:40 PM,1,17 hr 10 min,805,"Scandinavian Airlines, Operated by Sas Connect",USD,121,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
21,HEL,LON,2023-11-30,3:45 PM,8:45 PM,1,7 hr,180,"Norwegian, British Airways",USD,123,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
22,HEL,LON,2023-11-30,10:15 AM,5:00 PM,1,8 hr 45 min,300,"Scandinavian Airlines, Operated by Xfly, Sas Connect",USD,132,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
23,HEL,LON,2023-11-30,10:15 AM,5:55 PM,1,9 hr 40 min,355,"Scandinavian Airlines, Operated by Xfly, Sas Connect",USD,132,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
24,HEL,LON,2023-11-30,10:15 AM,7:55 PM,1,11 hr 40 min,470,"Scandinavian Airlines, Operated by Xfly, Sas Connect",USD,132,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
25,HEL,LON,2023-11-30,8:40 AM,4:45 PM+1,1,34 hr 5 min,1805,Air Baltic,USD,133,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
26,HEL,LON,2023-11-30,7:35 PM,8:40 PM,0,3 hr 5 min,0,"Finnair, British Airways",USD,135,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
27,HEL,LON,2023-11-30,10:15 AM,9:20 PM,1,13 hr 5 min,560,"Scandinavian Airlines, Operated by Xfly, Sas Connect",USD,136,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
28,HEL,LON,2023-11-30,7:40 AM,4:20 PM,1,10 hr 40 min,415,Norwegian,USD,138,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
29,HEL,LON,2023-11-30,4:40 PM,7:30 PM,1,4 hr 50 min,75,Norwegian,USD,138,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
30,HEL,LON,2023-11-30,6:20 PM,9:40 PM,1,5 hr 20 min,95,"Scandinavian Airlines, Operated by Sas Connect",USD,140,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
31,HEL,LON,2023-11-30,5:20 AM,8:40 AM+1,1,29 hr 20 min,1520,Air Baltic,USD,144,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
32,HEL,LON,2023-11-30,6:30 AM,5:40 PM,1,13 hr 10 min,560,"Scandinavian Airlines, Operated by Sas Connect",USD,144,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
33,HEL,LON,2023-11-30,6:30 AM,7:30 PM,1,15 hr,670,"Scandinavian Airlines, Operated by Sas Connect",USD,144,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
34,HEL,LON,2023-11-30,3:45 PM,8:10 PM,1,6 hr 25 min,145,Norwegian,USD,151,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
35,HEL,LON,2023-11-30,7:40 AM,12:20 PM,1,6 hr 40 min,175,Norwegian,USD,152,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
36,HEL,LON,2023-11-30,1:15 PM,9:35 PM,1,10 hr 20 min,380,"Scandinavian Airlines, Operated by Sas Connect",USD,156,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
37,HEL,LON,2023-11-30,7:50 AM,9:10 AM,0,3 hr 20 min,0,"Finnair, British Airways",USD,159,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
38,HEL,LON,2023-11-30,4:00 PM,5:00 PM,0,3 hr,0,"Finnair, British Airways",USD,159,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
39,HEL,LON,2023-11-30,7:25 AM,12:55 PM,1,7 hr 30 min,215,"Scandinavian Airlines, Operated by Xfly, Sas Connect",USD,160,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
40,HEL,LON,2023-11-30,7:25 AM,5:00 PM,1,11 hr 35 min,465,"Scandinavian Airlines, Operated by Xfly, Sas Connect",USD,160,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
41,HEL,LON,2023-11-30,10:15 AM,12:55 PM,1,4 hr 40 min,50,"Scandinavian Airlines, Operated by Xfly, Sas Connect",USD,160,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
42,HEL,LON,2023-11-30,1:30 PM,5:00 PM,1,5 hr 30 min,105,"Scandinavian Airlines, Operated by Xfly, Sas Connect",USD,160,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
43,HEL,LON,2023-11-30,1:30 PM,5:55 PM,1,6 hr 25 min,160,"Scandinavian Airlines, Operated by Xfly, Sas Connect",USD,160,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
44,HEL,LON,2023-11-30,1:30 PM,7:55 PM,1,8 hr 25 min,275,"Scandinavian Airlines, Operated by Xfly, Sas Connect",USD,160,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
45,HEL,LON,2023-11-30,6:30 AM,10:30 AM,1,6 hr,65,Air France,USD,161,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
46,HEL,LON,2023-11-30,6:30 AM,1:45 PM,1,9 hr 15 min,260,Air France,USD,161,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
47,HEL,LON,2023-11-30,6:30 AM,4:35 PM,1,12 hr 5 min,435,Air France,USD,161,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
48,HEL,LON,2023-11-30,6:30 AM,6:20 PM,1,13 hr 50 min,545,Air France,USD,161,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
49,HEL,LON,2023-11-30,6:30 AM,9:25 PM,1,16 hr 55 min,725,Air France,USD,163,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
50,HEL,LON,2023-11-30,4:25 PM,9:20 AM+1,1,18 hr 55 min,895,"Scandinavian Airlines, Operated by Xfly, Sas Connect",USD,165,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
51,HEL,LON,2023-11-30,8:25 PM,9:20 AM+1,1,14 hr 55 min,660,"Scandinavian Airlines, Operated by Sas Connect",USD,165,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
52,HEL,LON,2023-11-30,6:20 PM,8:55 AM+1,1,16 hr 35 min,NA,"Scandinavian Airlines, Operated by Sas Connect",USD,173,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
53,HEL,LON,2023-11-30,7:00 AM,9:30 AM,1,4 hr 30 min,40,"KLM, Operated by KLM Cityhopper",USD,177,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
54,HEL,LON,2023-11-30,7:00 AM,10:45 AM,1,5 hr 45 min,95,KLM,USD,177,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
55,HEL,LON,2023-11-30,7:00 AM,1:50 PM,1,8 hr 50 min,285,KLM,USD,177,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
56,HEL,LON,2023-11-30,7:00 AM,4:05 PM,1,11 hr 5 min,420,KLM,USD,177,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
57,HEL,LON,2023-11-30,7:00 AM,4:35 PM,1,11 hr 35 min,465,"KLM, Operated by KLM Cityhopper",USD,177,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
58,HEL,LON,2023-11-30,7:00 AM,5:00 PM,1,12 hr,475,"KLM, Operated by KLM Cityhopper",USD,177,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
59,HEL,LON,2023-11-30,7:00 AM,5:20 PM,1,12 hr 20 min,515,"KLM, Operated by KLM Cityhopper",USD,177,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
60,HEL,LON,2023-11-30,7:00 AM,5:55 PM,1,12 hr 55 min,530,"KLM, Operated by KLM Cityhopper",USD,177,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
61,HEL,LON,2023-11-30,7:00 AM,6:25 PM,1,13 hr 25 min,575,"KLM, Operated by KLM Cityhopper",USD,177,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
62,HEL,LON,2023-11-30,7:00 AM,7:15 PM,1,14 hr 15 min,NA,"KLM, Operated by KLM Cityhopper",USD,177,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
63,HEL,LON,2023-11-30,7:00 AM,7:35 PM,1,14 hr 35 min,645,"KLM, Operated by KLM Cityhopper",USD,177,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
64,HEL,LON,2023-11-30,7:00 AM,8:15 PM,1,15 hr 15 min,690,"KLM, Operated by KLM Cityhopper",USD,177,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
65,HEL,LON,2023-11-30,7:00 AM,8:50 PM,1,15 hr 50 min,705,KLM,USD,177,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
66,HEL,LON,2023-11-30,10:40 AM,1:50 PM,1,5 hr 10 min,75,"KLM, Operated by KLM Cityhopper",USD,177,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
67,HEL,LON,2023-11-30,10:40 AM,4:05 PM,1,7 hr 25 min,210,"KLM, Operated by KLM Cityhopper",USD,177,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
68,HEL,LON,2023-11-30,10:40 AM,4:35 PM,1,7 hr 55 min,255,"KLM, Operated by KLM Cityhopper, KLM Cityhopper",USD,177,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
69,HEL,LON,2023-11-30,10:40 AM,5:00 PM,1,8 hr 20 min,265,"KLM, Operated by KLM Cityhopper, KLM Cityhopper",USD,177,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
70,HEL,LON,2023-11-30,10:40 AM,5:20 PM,1,8 hr 40 min,305,"KLM, Operated by KLM Cityhopper, KLM Cityhopper",USD,177,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
71,HEL,LON,2023-11-30,10:40 AM,5:55 PM,1,9 hr 15 min,320,"KLM, Operated by KLM Cityhopper, KLM Cityhopper",USD,177,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
72,HEL,LON,2023-11-30,10:40 AM,6:25 PM,1,9 hr 45 min,365,"KLM, Operated by KLM Cityhopper, KLM Cityhopper",USD,177,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
73,HEL,LON,2023-11-30,10:40 AM,7:15 PM,1,10 hr 35 min,395,"KLM, Operated by KLM Cityhopper, KLM Cityhopper",USD,177,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
74,HEL,LON,2023-11-30,10:40 AM,7:35 PM,1,10 hr 55 min,435,"KLM, Operated by KLM Cityhopper, KLM Cityhopper",USD,177,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
75,HEL,LON,2023-11-30,10:40 AM,8:15 PM,1,11 hr 35 min,NA,"KLM, Operated by KLM Cityhopper, KLM Cityhopper",USD,177,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
